rally,ball_round,time,frame_num,end_frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db
1,1,01:10:51,106296,106312.0,1,0,A,1,發短球,,1.0,2.0,,,,2.0,1.0,503.0,354.0,,,,,8.0,653.0,502.0,8.0,582.0,306.0,0
1,2,01:10:52,106312,106330.0,1,0,B,2,推球,,,2.0,1.0,503.0,354.0,1.0,5.0,434.0,563.0,,,,,7.0,553.0,368.0,8.0,659.0,496.0,0
1,3,01:10:53,106330,106343.0,1,0,A,2,後場抽平球,,1.0,1.0,5.0,434.0,563.0,1.0,8.0,660.0,323.0,,,,,5.0,466.0,575.0,8.0,558.0,340.0,0
1,4,01:10:53,106343,106365.0,1,0,B,2,擋小球,,1.0,1.0,8.0,660.0,323.0,2.0,7.0,630.0,459.0,,,,,8.0,577.0,326.0,8.0,557.0,588.0,0
1,5,01:10:54,106365,106399.0,1,0,A,2,挑球,,,2.0,7.0,630.0,459.0,1.0,4.0,757.0,262.0,,,,,8.0,613.0,490.0,8.0,655.0,309.0,0
1,6,01:10:55,106399,106420.0,1,0,B,2,切球,1.0,,1.0,4.0,757.0,262.0,2.0,1.0,437.0,462.0,,,,,9.0,690.0,269.0,8.0,688.0,516.0,0
1,7,01:10:56,106420,106444.0,1,0,A,2,放小球,,1.0,2.0,1.0,437.0,462.0,2.0,1.0,485.0,373.0,,,,,5.0,493.0,491.0,8.0,683.0,279.0,0
1,8,01:10:57,106444,106475.0,1,0,B,2,挑球,,,2.0,1.0,485.0,373.0,1.0,3.0,407.0,618.0,,,,,1.0,516.0,361.0,8.0,551.0,505.0,0
1,9,01:10:59,106475,106490.0,1,0,A,2,點扣,1.0,,1.0,3.0,407.0,618.0,2.0,5.0,478.0,298.0,,,,,3.0,468.0,612.0,8.0,577.0,309.0,0
1,10,01:10:59,106490,106509.0,1,0,B,2,防守回抽,,,2.0,5.0,478.0,298.0,1.0,6.0,794.0,545.0,,,,,5.0,525.0,294.0,3.0,436.0,624.0,0
1,11,01:11:00,106509,106531.0,1,0,A,2,擋小球,,,1.0,6.0,794.0,545.0,2.0,2.0,772.0,378.0,,,,,8.0,666.0,554.0,8.0,597.0,299.0,0
1,12,01:11:01,106531,106554.0,1,0,B,2,勾球,,1.0,2.0,2.0,772.0,378.0,2.0,1.0,490.0,433.0,,,,,7.0,750.0,363.0,8.0,709.0,512.0,0
1,13,01:11:02,106554,106580.0,1,0,A,2,推球,,1.0,2.0,1.0,490.0,433.0,1.0,9.0,714.0,267.0,,,,,7.0,529.0,445.0,8.0,672.0,320.0,0
1,14,01:11:03,106580,106589.0,1,0,B,2,殺球,1.0,,1.0,9.0,714.0,267.0,2.0,8.0,787.0,535.0,,,,,8.0,652.0,290.0,8.0,632.0,501.0,0
1,15,01:11:03,106589,106615.0,1,0,A,2,擋小球,,,2.0,8.0,787.0,535.0,2.0,8.0,587.0,337.0,,,,,8.0,693.0,520.0,8.0,661.0,275.0,0
1,16,01:11:04,106615,106652.0,1,0,B,2,挑球,,,2.0,8.0,587.0,337.0,1.0,4.0,851.0,639.0,,,,,8.0,621.0,321.0,8.0,700.0,537.0,0
1,17,01:11:06,106652,106675.0,1,0,A,2,過度切球,,,1.0,4.0,851.0,639.0,2.0,2.0,775.0,345.0,,,,,4.0,831.0,627.0,8.0,620.0,289.0,0
1,18,01:11:07,106675,106716.0,1,0,B,3,挑球,,1.0,2.0,2.0,775.0,345.0,2.0,12.0,944.0,640.0,出界,對手出界,A,,6.0,752.0,338.0,8.0,714.0,582.0,0
2,1,01:11:29,107245,107264.0,1,1,A,1,發短球,,1.0,2.0,,,,2.0,2.0,760.0,354.0,,,,,8.0,623.0,504.0,8.0,707.0,303.0,0
2,2,01:11:30,107264,107283.0,1,1,B,2,放小球,,1.0,2.0,2.0,760.0,354.0,2.0,2.0,783.0,435.0,,,,,7.0,687.0,359.0,8.0,642.0,518.0,0
2,3,01:11:31,107283,107312.0,1,1,A,2,挑球,,,2.0,2.0,783.0,435.0,1.0,9.0,589.0,266.0,,,,,7.0,748.0,452.0,8.0,659.0,340.0,0
2,4,01:11:32,107312,107324.0,1,1,B,3,殺球,,,1.0,9.0,589.0,266.0,2.0,5.0,378.0,566.0,對手落地致勝,落地致勝,B,,8.0,637.0,276.0,8.0,675.0,518.0,0
3,1,01:11:55,107899,107916.0,2,1,B,1,發短球,,1.0,2.0,,,,2.0,7.0,612.0,444.0,,,,,8.0,636.0,328.0,8.0,536.0,533.0,0
3,2,01:11:56,107916,107944.0,2,1,A,2,挑球,,,2.0,7.0,612.0,444.0,1.0,3.0,533.0,262.0,,,,,8.0,557.0,492.0,8.0,624.0,337.0,0
3,3,01:11:57,107944,107959.0,2,1,B,2,後場抽平球,,,1.0,3.0,533.0,262.0,2.0,5.0,433.0,510.0,,,,,9.0,559.0,270.0,8.0,598.0,506.0,0
3,4,01:11:58,107959,107982.0,2,1,A,2,擋小球,,1.0,2.0,5.0,433.0,510.0,2.0,1.0,508.0,355.0,,,,,8.0,525.0,509.0,8.0,565.0,289.0,0
3,5,01:11:59,107982,108006.0,2,1,B,2,放小球,,,2.0,1.0,508.0,355.0,2.0,1.0,436.0,431.0,,,,,8.0,543.0,332.0,8.0,630.0,522.0,0
3,6,01:12:00,108006,108030.0,2,1,A,2,勾球,,1.0,2.0,1.0,436.0,431.0,2.0,7.0,713.0,388.0,,,,,1.0,458.0,455.0,8.0,563.0,321.0,0
3,7,01:12:01,108030,108068.0,2,1,B,2,挑球,,1.0,2.0,7.0,713.0,388.0,1.0,8.0,736.0,605.0,,,,,7.0,678.0,368.0,7.0,630.0,452.0,0
3,8,01:12:02,108068,108082.0,2,1,A,2,點扣,,,1.0,8.0,736.0,605.0,2.0,5.0,478.0,312.0,,,,,9.0,681.0,619.0,8.0,610.0,304.0,0
3,9,01:12:03,108082,108107.0,2,1,B,2,擋小球,,,2.0,5.0,478.0,312.0,2.0,1.0,467.0,450.0,,,,,8.0,580.0,311.0,9.0,770.0,640.0,0
3,10,01:12:04,108107,108133.0,2,1,A,2,推球,,1.0,2.0,1.0,467.0,450.0,1.0,3.0,496.0,266.0,,,,,7.0,508.0,476.0,5.0,512.0,311.0,0
3,11,01:12:05,108133,108146.0,2,1,B,2,後場抽平球,,,1.0,3.0,496.0,266.0,1.0,5.0,426.0,556.0,,,,,3.0,534.0,272.0,8.0,564.0,508.0,0
3,12,01:12:05,108146,108158.0,2,1,A,2,平球,,1.0,1.0,5.0,426.0,556.0,1.0,8.0,695.0,309.0,,,,,8.0,616.0,545.0,5.0,527.0,286.0,0
3,13,01:12:06,108158,108180.0,2,1,B,2,擋小球,,1.0,1.0,8.0,695.0,309.0,2.0,2.0,791.0,445.0,,,,,8.0,564.0,305.0,8.0,621.0,541.0,0
