rally,ball_round,time,frame_num,end_frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db
1,1,00:10:10,18300,18368.0,0,1,A,1,發長球,,,2.0,,,,1.0,3.0,865.0,656.0,,,,,8.0,604.0,461.0,8.0,717.0,619.0,0
1,2,00:10:12,18368,18399.0,0,1,B,2,長球,,,1.0,3.0,865.0,656.0,1.0,4.0,779.0,403.0,,,,,9.0,809.0,662.0,8.0,644.0,433.0,0
1,3,00:10:13,18399,18419.0,0,1,A,2,點扣,1.0,,1.0,4.0,779.0,403.0,2.0,5.0,856.0,585.0,,,,,8.0,711.0,425.0,8.0,714.0,616.0,0
1,4,00:10:13,18419,18448.0,0,1,B,2,擋小球,,,2.0,5.0,856.0,585.0,2.0,8.0,659.0,461.0,,,,,5.0,801.0,601.0,8.0,692.0,418.0,0
1,5,00:10:14,18448,18479.0,0,1,A,2,放小球,,,2.0,8.0,659.0,461.0,2.0,2.0,457.0,516.0,,,,,7.0,674.0,470.0,8.0,704.0,588.0,0
1,6,00:10:15,18479,18514.0,0,1,B,2,推球,,1.0,2.0,2.0,457.0,516.0,2.0,3.0,486.0,402.0,,,,,7.0,496.0,553.0,8.0,608.0,456.0,0
1,7,00:10:17,18514,18544.0,0,1,A,2,長球,,,2.0,3.0,486.0,402.0,1.0,6.0,410.0,639.0,,,,,8.0,525.0,409.0,8.0,577.0,585.0,0
1,8,00:10:18,18544,18571.0,0,1,B,2,長球,1.0,,1.0,6.0,410.0,639.0,1.0,5.0,515.0,418.0,,,,,8.0,488.0,645.0,8.0,580.0,422.0,0
1,9,00:10:19,18571,18611.0,0,1,A,2,長球,,,1.0,5.0,515.0,418.0,1.0,3.0,819.0,657.0,,,,,5.0,512.0,419.0,8.0,519.0,635.0,0
1,10,00:10:20,18611,18638.0,0,1,B,3,切球,,,1.0,3.0,819.0,657.0,2.0,5.0,463.0,456.0,對手落地致勝,落地致勝,B,,9.0,769.0,662.0,8.0,628.0,432.0,0
2,1,00:10:32,18978,19038.0,1,1,B,1,發長球,,,2.0,,,,1.0,4.0,774.0,404.0,,,,,8.0,608.0,592.0,8.0,693.0,433.0,0
2,2,00:10:34,19038,19053.0,1,1,A,2,點扣,1.0,,1.0,4.0,774.0,404.0,2.0,5.0,809.0,590.0,,,,,8.0,749.0,410.0,8.0,699.0,603.0,0
2,3,00:10:35,19053,19077.0,1,1,B,2,擋小球,,,2.0,5.0,809.0,590.0,2.0,8.0,684.0,454.0,,,,,8.0,726.0,611.0,8.0,731.0,427.0,0
2,4,00:10:35,19077,19110.0,1,1,A,2,推球,,,2.0,8.0,684.0,454.0,1.0,6.0,420.0,627.0,,,,,8.0,718.0,460.0,8.0,691.0,616.0,0
2,5,00:10:37,19110,19157.0,1,1,B,2,長球,1.0,,1.0,6.0,420.0,627.0,1.0,9.0,539.0,403.0,,,,,8.0,540.0,627.0,8.0,601.0,451.0,0
2,6,00:10:38,19157,19177.0,1,1,A,3,殺球,,,1.0,9.0,539.0,403.0,2.0,5.0,894.0,614.0,對手落地致勝,落地致勝,A,,5.0,518.0,411.0,8.0,634.0,614.0,0
3,1,00:10:54,19633,19662.0,1,2,A,1,未知球種,,,2.0,,,,1.0,,,,,,,1,,,,,,,0
3,2,00:10:55,19662,19696.0,1,2,B,2,長球,1.0,,1.0,,,,1.0,3.0,467.0,403.0,,,,,4.0,388.0,659.0,8.0,597.0,436.0,0
3,3,00:10:56,19696,19718.0,1,2,A,2,過度切球,,,1.0,3.0,467.0,403.0,2.0,7.0,644.0,554.0,,,,,5.0,466.0,413.0,8.0,563.0,623.0,0
3,4,00:10:57,19718,19752.0,1,2,B,2,推球,,1.0,2.0,7.0,644.0,554.0,2.0,3.0,465.0,404.0,,,,,8.0,686.0,592.0,8.0,576.0,431.0,0
3,5,00:10:58,19752,19774.0,1,2,A,2,過度切球,,,2.0,3.0,465.0,404.0,1.0,2.0,392.0,545.0,,,,,8.0,523.0,409.0,8.0,595.0,602.0,0
3,6,00:10:59,19774,19794.0,1,2,B,2,放小球,,1.0,1.0,2.0,392.0,545.0,2.0,1.0,469.0,475.0,,,,,2.0,449.0,556.0,8.0,535.0,419.0,0
3,7,00:10:59,19794,19830.0,1,2,A,2,挑球,,,2.0,1.0,469.0,475.0,1.0,4.0,418.0,646.0,,,,,1.0,477.0,470.0,8.0,495.0,563.0,0
3,8,00:11:01,19830,19853.0,1,2,B,2,點扣,1.0,,1.0,4.0,418.0,646.0,2.0,5.0,439.0,437.0,,,,,9.0,492.0,648.0,8.0,564.0,459.0,0
