rally,ball_round,time,frame_num,end_frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db
1,1,00:33:09,59676,59695.0,0,1,A,1,發短球,,1.0,2.0,,,,2.0,7.0,697.0,494.0,,,,,8.0,630.0,368.0,8.0,731.0,550.0,0
1,2,00:33:09,59695,59725.0,0,1,B,2,挑球,,,2.0,7.0,697.0,494.0,1.0,9.0,533.0,323.0,,,,,8.0,688.0,523.0,8.0,648.0,363.0,0
1,3,00:33:10,59725,59739.0,0,1,A,2,殺球,,,1.0,9.0,533.0,323.0,2.0,6.0,436.0,554.0,,,,,9.0,585.0,310.0,8.0,614.0,554.0,0
1,4,00:33:11,59739,59767.0,0,1,B,2,擋小球,,1.0,2.0,6.0,436.0,554.0,2.0,5.0,460.0,386.0,,,,,8.0,584.0,585.0,9.0,532.0,313.0,0
1,5,00:33:12,59767,59788.0,0,1,A,2,勾球,,,2.0,5.0,460.0,386.0,2.0,7.0,771.0,455.0,,,,,8.0,520.0,375.0,8.0,505.0,559.0,0
1,6,00:33:12,59788,59824.0,0,1,B,2,挑球,,,2.0,7.0,771.0,455.0,1.0,3.0,489.0,313.0,,,,,8.0,686.0,519.0,8.0,585.0,365.0,0
1,7,00:33:14,59824,59858.0,0,1,A,2,過度切球,,,1.0,3.0,489.0,313.0,2.0,1.0,804.0,475.0,,,,,9.0,573.0,322.0,8.0,599.0,539.0,0
1,8,00:33:15,59858,59894.0,0,1,B,2,挑球,,,2.0,1.0,804.0,475.0,1.0,4.0,785.0,315.0,,,,,8.0,725.0,526.0,8.0,652.0,341.0,0
1,9,00:33:16,59894,59912.0,0,1,A,2,點扣,1.0,,1.0,4.0,785.0,315.0,2.0,5.0,877.0,535.0,,,,,4.0,774.0,312.0,8.0,674.0,548.0,0
1,10,00:33:17,59912,59942.0,0,1,B,2,擋小球,,,2.0,5.0,877.0,535.0,2.0,6.0,816.0,379.0,,,,,8.0,731.0,552.0,6.0,763.0,335.0,0
1,11,00:33:18,59942,59979.0,0,1,A,2,挑球,,1.0,2.0,6.0,816.0,379.0,1.0,3.0,884.0,632.0,,,,,8.0,758.0,364.0,8.0,679.0,558.0,0
1,12,00:33:19,59979,60028.0,0,1,B,2,長球,,,1.0,3.0,884.0,632.0,1.0,9.0,751.0,312.0,,,,,8.0,786.0,610.0,8.0,703.0,346.0,0
1,13,00:33:20,60028,60042.0,0,1,A,2,點扣,,,1.0,9.0,751.0,312.0,2.0,8.0,657.0,546.0,,,,,9.0,726.0,311.0,8.0,659.0,559.0,0
1,14,00:33:21,60042,60064.0,0,1,B,2,擋小球,,1.0,2.0,8.0,657.0,546.0,2.0,6.0,786.0,378.0,,,,,8.0,661.0,553.0,9.0,708.0,316.0,0
1,15,00:33:22,60064,60092.0,0,1,A,2,勾球,,1.0,2.0,6.0,786.0,378.0,2.0,2.0,462.0,489.0,,,,,8.0,715.0,347.0,8.0,660.0,561.0,0
1,16,00:33:23,60092,60133.0,0,1,B,2,挑球,,1.0,2.0,2.0,462.0,489.0,1.0,3.0,484.0,312.0,,,,,8.0,535.0,512.0,8.0,638.0,358.0,0
1,17,00:33:24,60133,60165.0,0,1,A,2,長球,,,1.0,3.0,484.0,312.0,1.0,6.0,422.0,607.0,,,,,9.0,562.0,314.0,8.0,573.0,553.0,0
1,18,00:33:25,60165,60180.0,0,1,B,2,殺球,1.0,,1.0,6.0,422.0,607.0,2.0,5.0,459.0,347.0,,,,,6.0,426.0,602.0,8.0,608.0,336.0,0
1,19,00:33:26,60180,60205.0,0,1,A,2,擋小球,,,2.0,5.0,459.0,347.0,1.0,2.0,435.0,472.0,,,,,8.0,598.0,340.0,4.0,404.0,622.0,0
1,20,00:33:26,60205,60231.0,0,1,B,2,勾球,,1.0,1.0,2.0,435.0,472.0,2.0,2.0,779.0,400.0,,,,,6.0,446.0,519.0,5.0,507.0,341.0,0
1,21,00:33:27,60231,60260.0,0,1,A,2,挑球,,1.0,2.0,2.0,779.0,400.0,1.0,5.0,849.0,604.0,,,,,8.0,712.0,370.0,8.0,530.0,523.0,0
1,22,00:33:28,60260,60279.0,0,1,B,2,過度切球,,,1.0,5.0,849.0,604.0,1.0,1.0,502.0,391.0,,,,,8.0,730.0,598.0,8.0,698.0,355.0,0
1,23,00:33:29,60279,60308.0,0,1,A,3,撲球,,,1.0,1.0,502.0,391.0,2.0,13.0,834.0,673.0,出界,對手出界,B,,8.0,606.0,374.0,8.0,749.0,594.0,0
2,1,00:33:52,60989,61037.0,0,2,B,3,發長球,,1.0,2.0,,,,,9.0,712.0,309.0,對手落地致勝,落地致勝,B,,8.0,622.0,538.0,8.0,725.0,357.0,0
